,Unnamed: 0,id,thread_title,reply_split,classification
15250,15250,5f6c329b220a4650ffffdaaf,"Calling ANDRO & Tensor ""experts""",Others that seemed to brush loop well are Tenergy and Xiom Zeta.... and probably a few others I can't quite think of right now,-1
15251,15251,5f6c329b220a4650ffffdaaf,"Calling ANDRO & Tensor ""experts""",I have no problem brush looping with roxon.,-1
15252,15252,5f6c329b220a4650ffffdaaf,"Calling ANDRO & Tensor ""experts""","At your level Supachop, I doubt you'd have trouble brush looping with anything   You can probably do it with LP just fine!",-1
15253,15253,5f6c329b220a4650ffffdaaf,"Calling ANDRO & Tensor ""experts""",i disagree on xiom zeta (brush looping)....only thing chinese about that rubber was the marketing material.,-1
15254,15254,5f6c329b220a4650ffffdaaf,"Calling ANDRO & Tensor ""experts""","brush looping=topsheet at work...and that only happens not only with a grippy topsheet but also a hard sponge below the topsheet, so the topsheet is compressed instead of it compressing the sponge.",-1
15255,15255,5f6c329b220a4650ffffdaaf,"Calling ANDRO & Tensor ""experts""","among tensors... hexer group (barracuda, blitz, genius, vega pro/asia ) were to some extent brush loop possibilities...but i expect acuda to be better... will know for sure by end of this week.",-1
15256,15256,5f6c329b220a4650ffffdaaf,"Calling ANDRO & Tensor ""experts""","Hello debraj, I'd ask how the Acuda played/s but it is too rich for my blood!I like my Tensors around 33.50 or less!I cannot brush w/ Vega Europe... at all!Blit'z is going on my Spear next (this afternoon)....then(already in my hands)Black POWA...then maybeOutlaw",-1
15257,15257,5f6c329b220a4650ffffdaaf,"Calling ANDRO & Tensor ""experts""",The topsheet of the Zeta felt quite soft to me.,-1
15258,15258,5f6c329b220a4650ffffdaaf,"Calling ANDRO & Tensor ""experts""","It wasn't tacky, but I played with it a few session, and I brush looped with it very well, better than most other Tensors I've tried.",-1
15259,15259,5f6c329b220a4650ffffdaaf,"Calling ANDRO & Tensor ""experts""","Either your version was different, or your stroke is different perhaps?",-1
15260,15260,5f6c32a3220a4650ffffdab5,Coppa Gold and Coppa X1 Gold,"Although I haved not tried the new one, it's also supposed to be (according to Donic) more durable, so if the performance is similar it's well worth considering.",-1
15261,15261,5f6c32a3220a4650ffffdab5,Coppa Gold and Coppa X1 Gold,"Price wise they are similar from memory, or the X1 might even be a little cheaper....",-1
15262,15262,5f6c32a3220a4650ffffdab5,Coppa Gold and Coppa X1 Gold,"It should be at least at the same level of price, but my local retailer is selling it at a higher price, saying that they buy it at a higher price too.",-1
15263,15263,5f6c32a3220a4650ffffdab5,Coppa Gold and Coppa X1 Gold,"I just bought one, and just like the Platin, it is not supplied with the protective film.",-1
15264,15264,5f6c32a3220a4650ffffdab5,Coppa Gold and Coppa X1 Gold,They dont provide protective sheets on newer gen tensors cos they don't oxidise like the oder gens do.,-1
15265,15265,5f6c32a3220a4650ffffdab5,Coppa Gold and Coppa X1 Gold,"What they forget is the protective sheets are nice just to keep the tensor clean, even if we don't have to worry about oxidisation any more.",-1
15266,15266,5f6c32a3220a4650ffffdab5,Coppa Gold and Coppa X1 Gold,Normal plastic sheets don't stick to tensors still!,-1
15267,15267,5f6c32a3220a4650ffffdab5,Coppa Gold and Coppa X1 Gold,!,-1
15268,15268,5f6c32a3220a4650ffffdab5,Coppa Gold and Coppa X1 Gold,Am using X1 now.,-1
15269,15269,5f6c32a3220a4650ffffdab5,Coppa Gold and Coppa X1 Gold,I don´t like it very much.,-1
15270,15270,5f6c32a3220a4650ffffdab5,Coppa Gold and Coppa X1 Gold,I prefer Platin Normal.,-1
15271,15271,5f6c32a3220a4650ffffdab5,Coppa Gold and Coppa X1 Gold,"Platin normal have more speed, spin and touch.In my opinion, X1 is slow and have bad touch.next week, i will come back to use Platin Normal.",-1
15272,15272,5f6c32a3220a4650ffffdab5,Coppa Gold and Coppa X1 Gold,Platin normal is far superior in my opinion than X1 turbo.,-1
15273,15273,5f6c32a3220a4650ffffdab5,Coppa Gold and Coppa X1 Gold,Actually I like the Coppa X1 Gold on my new Virtuoso.,-1
15274,15274,5f6c32a3220a4650ffffdab5,Coppa Gold and Coppa X1 Gold,Or is it the blade that makes the difference ?,-1
15275,15275,5f6c32a3220a4650ffffdab5,Coppa Gold and Coppa X1 Gold,"I assume you're referring to the X1 platin turbo, not the X1 gold?I've found the X1 platin turbo topsheet definitely softer and gripper than the original Platin.",-1
15276,15276,5f6c32a3220a4650ffffdab5,Coppa Gold and Coppa X1 Gold,"I don't know how it compares on speed though... it did not feel as fast as I expected, although I don;t know how much my relatively slow blade contributed.",-1
15277,15277,5f6c32a3220a4650ffffdab5,Coppa Gold and Coppa X1 Gold,I tested it with fast blade too.,-1
15278,15278,5f6c32a3220a4650ffffdab5,Coppa Gold and Coppa X1 Gold,I test it with Primorac Carbon and other blade too.,-1
15279,15279,5f6c32a3220a4650ffffdab5,Coppa Gold and Coppa X1 Gold,The feeling Coppa XI Platin is not good.,-1
15280,15280,5f6c32b2220a4650ffffdabe,Your favorite Andro rubber and why?,I'm trying the Andro Roxon 330 2.0 now.,-1
15281,15281,5f6c32b2220a4650ffffdabe,Your favorite Andro rubber and why?,"I tried it on the bh a while ago on a different blade and hated it, but then tried it on the fh of the Xiom Jazz and now I'm thinking it's a keeper.",-1
15282,15282,5f6c32b2220a4650ffffdabe,Your favorite Andro rubber and why?,I'm using 2.0 also on both sides...and loving it!,-1
15283,15283,5f6c32b2220a4650ffffdabe,Your favorite Andro rubber and why?,My favorite andro rubber is Impuls Speed.,-1
15284,15284,5f6c32b2220a4650ffffdabe,Your favorite Andro rubber and why?,I love it.,-1
15285,15285,5f6c32b2220a4650ffffdabe,Your favorite Andro rubber and why?,How does Impuls Speed play?,-1
15286,15286,5f6c32b2220a4650ffffdabe,Your favorite Andro rubber and why?,Is it comparable to any other rubbers out there?,-1
15287,15287,5f6c32b2220a4650ffffdabe,Your favorite Andro rubber and why?, My son and I always found they lacked something that the more promenant companies had!,-1
15288,15288,5f6c32b2220a4650ffffdabe,Your favorite Andro rubber and why?,Probably why they've never really had a super name behind them?,-1
15289,15289,5f6c32b2220a4650ffffdabe,Your favorite Andro rubber and why?,"i,e Donic, Waldener, Perrson, Applegren, Joola Roskopf, Weixing, Tibhar Samsonov, and Butterfly Timo Boll, Andro with a past it Saive doesn't endorse the product quite the same.",-1
15290,15290,5f6c32b2220a4650ffffdabe,Your favorite Andro rubber and why?,Don't get me wrong when at his best he was world class but not under an Andro label.,-1
15291,15291,5f6c32b2220a4650ffffdabe,Your favorite Andro rubber and why?,In My oppinion of course Oh by the way.,-1
15292,15292,5f6c32b2220a4650ffffdabe,Your favorite Andro rubber and why?,Are you sponsored by Andro?,-1
15293,15293,5f6c32b2220a4650ffffdabe,Your favorite Andro rubber and why?,I wish!!!,-1
15294,15294,5f6c32b2220a4650ffffdabe,Your favorite Andro rubber and why?,"No, I am a low level player who has tried a lot of stuff.",-1
15295,15295,5f6c32b2220a4650ffffdabe,Your favorite Andro rubber and why?,I just think that Andro provides so much control for the amount of speed and spin it gives.I agree about the lack of big names endorsing Andro.,-1
15296,15296,5f6c32b2220a4650ffffdabe,Your favorite Andro rubber and why?,"Beside Christian Suss, there is no other top player endorsing Andro.",-1
15297,15297,5f6c32b2220a4650ffffdabe,Your favorite Andro rubber and why?,"There is NO evidence hat Andro rubbers are better than any other make, all rubber manufacturers offer a decent option to the diversity of playing styles.",-1
15298,15298,5f6c32b2220a4650ffffdabe,Your favorite Andro rubber and why?,"There is NO evidence hat Andro rubbers are better than any other make, all rubber manufacturers offer a decent option to the diversity of playing styles.",-1
15299,15299,5f6c32b2220a4650ffffdabe,Your favorite Andro rubber and why?,[/quote]I agree.,-1
15300,15300,5f6c32b2220a4650ffffdabe,Your favorite Andro rubber and why?,I never said that Andro is better than any other make.,-1
15301,15301,5f6c32b2220a4650ffffdabe,Your favorite Andro rubber and why?,"I just said that I love Andro stuff and after trying other brands, I just keep going back to Andro.",-1
15302,15302,5f6c32b2220a4650ffffdabe,Your favorite Andro rubber and why?,Andro works for me.It's like some people keep posting how a particular Chinese rubber does the same thing that the Euro/Japanese rubber does for half the price.,-1
15303,15303,5f6c32b2220a4650ffffdabe,Your favorite Andro rubber and why?,"Personally, I think Chinese stuff is crap.",-1
15304,15304,5f6c32b2220a4650ffffdabe,Your favorite Andro rubber and why?,I have tried lots of different Chinese rubbers and blades based on what people post and have been so disappointed with the results.,-1
15305,15305,5f6c32b2220a4650ffffdabe,Your favorite Andro rubber and why?,"Hey guys, give him a break.",-1
15306,15306,5f6c32b2220a4650ffffdabe,Your favorite Andro rubber and why?,He only asked what Andro rubbers u like.,-1
15307,15307,5f6c32b2220a4650ffffdabe,Your favorite Andro rubber and why?,PS.,-1
15308,15308,5f6c32b2220a4650ffffdabe,Your favorite Andro rubber and why?,Im an Andro agent and I make trillions of dollars just by posting here.,-1
15309,15309,5f6c32b2220a4650ffffdabe,Your favorite Andro rubber and why?,If anyone says another bad word about Andro Im gonna have to report u to the Andro police.,-1
15310,15310,5f6c32b2220a4650ffffdabe,Your favorite Andro rubber and why?,"Andro IS the best brand, no compromise.",-1
15311,15311,5f6c32b2220a4650ffffdabe,Your favorite Andro rubber and why?,DS.,-1
15312,15312,5f6c32b2220a4650ffffdabe,Your favorite Andro rubber and why?,"I love Implus Speed too, it's not too fast for tensor and has good control",-1
15313,15313,5f6c32b2220a4650ffffdabe,Your favorite Andro rubber and why?,"If Andro works for you, then it's probably the best rubber for you.Chinese rubbers in general require a different stroke, and you need more effort the get the same speed... if you don't change your game to suit that, then they'll feel like ""crap""   Remember that both kinds on rubber are used even at the top levels, so they're not crap for everyone (I know you didn't say that and I respect your opinion)",-1
15314,15314,5f6c32b2220a4650ffffdabe,Your favorite Andro rubber and why?,"I dont know how that got interpreted, what I was gonna say before getting too creative was: I think the commentators were a little bit overly critical towards pqspin.",-1
15315,15315,5f6c32b2220a4650ffffdabe,Your favorite Andro rubber and why?,I'm on my second Roxon 450 and absolutely love it.,-1
15316,15316,5f6c32b2220a4650ffffdabe,Your favorite Andro rubber and why?,Have just bought a sheet of R330 Max to try when this R450 runs out.,-1
15317,15317,5f6c32b2220a4650ffffdabe,Your favorite Andro rubber and why?,"I love the speed and control R450 2.0 gives me, so I kicked up the R330 to max to account for the slight drop off in speed it may have against R450, but I believe the control will be even better than R450.",-1
15318,15318,5f6c32b2220a4650ffffdabe,Your favorite Andro rubber and why?,I'm now thinking Hexer Powersponge may be a good fit too.,-1
15319,15319,5f6c32b2220a4650ffffdabe,Your favorite Andro rubber and why?,I agree I have tried many other rubbers and I've found nothing I like more than Andro so far.,-1
15320,15320,5f6c32b2220a4650ffffdabe,Your favorite Andro rubber and why?,I don't mine T05 and T64 feels very similar to R450.,-1
15321,15321,5f6c32b2220a4650ffffdabe,Your favorite Andro rubber and why?,But why use T64 when its not superior except in pricetag!,-1
15322,15322,5f6c32b2220a4650ffffdabe,Your favorite Andro rubber and why?,I agree absolutely with haggivs comment.,-1
15323,15323,5f6c32b2220a4650ffffdabe,Your favorite Andro rubber and why?,"I switched from chinese rubber to Roxon 450 2.0mm months ago, and was highly uncomfortable with it.",-1
15324,15324,5f6c32b2220a4650ffffdabe,Your favorite Andro rubber and why?,"Now, after adjusting playing style, I love it.",-1
15325,15325,5f6c32b2220a4650ffffdabe,Your favorite Andro rubber and why?,My BH block and push were much more deceptive and fatal.,-1
15326,15326,5f6c32b2220a4650ffffdabe,Your favorite Andro rubber and why?,I even tried Roxon Rev Quad 450 and 350.,-1
15327,15327,5f6c32b2220a4650ffffdabe,Your favorite Andro rubber and why?,They were equally marvelous to me.,-1
15328,15328,5f6c32b2220a4650ffffdabe,Your favorite Andro rubber and why?,"I actually like the hexer series the best, i've tried roxon and impulse speed.Call me typical for liking their newest rubber, but i truly do believe that it play's the best for me.",-1
15329,15329,5f6c32b2220a4650ffffdabe,Your favorite Andro rubber and why?,"I found roxon 450 was a bit too bouncy and didn't like the throw angle, whereas hexer is nice and low.",-1
15330,15330,5f6c32b2220a4650ffffdabe,Your favorite Andro rubber and why?,"I also like hexer's spin compared to roxon, probably because of my slower topspin stoke.",-1
15331,15331,5f6c32b2220a4650ffffdabe,Your favorite Andro rubber and why?,I also feel the nice soft sponge of Hexer PS is great for my BH serve.,-1
15332,15332,5f6c32b2220a4650ffffdabe,Your favorite Andro rubber and why?,"andro LP-22 1.0 mm!for long range chopping,very heavy backspin (just a little bit less than curl P1r ,more than FL-2, control so much better with LP-22) and deceptiveso easy to play with, BEST CONTROL, good for all, safe..",-1
15333,15333,5f6c32b5220a4650ffffdac0,rubber with Tenergy 05 sponge and yasaka Vstage top sheet??!,Hmmmm?,-1
15334,15334,5f6c32b5220a4650ffffdac0,rubber with Tenergy 05 sponge and yasaka Vstage top sheet??!,"Well, if you didn't like having too much grip with the Tenergy topsheet, and what you enjoyed about the Tenergy was the rebound.",-1
15335,15335,5f6c32b5220a4650ffffdac0,rubber with Tenergy 05 sponge and yasaka Vstage top sheet??!,"I would think that any number of Tensors would give you both less ball grip, and more rebound speed.",-1
15336,15336,5f6c32b5220a4650ffffdac0,rubber with Tenergy 05 sponge and yasaka Vstage top sheet??!,Anyone disagree with this out there?,-1
15337,15337,5f6c32b5220a4650ffffdac0,rubber with Tenergy 05 sponge and yasaka Vstage top sheet??!,Roxon 450 sound ridiculous to anyone?,-1
15338,15338,5f6c32b5220a4650ffffdac0,rubber with Tenergy 05 sponge and yasaka Vstage top sheet??!,Fully agree with you on this Skippy...!!,-1
15339,15339,5f6c32b5220a4650ffffdac0,rubber with Tenergy 05 sponge and yasaka Vstage top sheet??!,Roxon 450 will fit this description really well..!,-1
15340,15340,5f6c32b5220a4650ffffdac0,rubber with Tenergy 05 sponge and yasaka Vstage top sheet??!,!,-1
15341,15341,5f6c32b5220a4650ffffdac0,rubber with Tenergy 05 sponge and yasaka Vstage top sheet??!,buttersaka is planning to come out with a rubber like that,-1
15342,15342,5f6c32b5220a4650ffffdac0,rubber with Tenergy 05 sponge and yasaka Vstage top sheet??!,"That had to be the lamest joke I've ever heard, ever.",-1
15343,15343,5f6c32b5220a4650ffffdac0,rubber with Tenergy 05 sponge and yasaka Vstage top sheet??!,"Thanks Skippy, Duke4423 & abdulmushee  also to Debraj for the lamest joke ever as abdulmushee pointed out  but any way, its nice to have some fun debraj  what can you guys tell me about the through angle and durability of the rubber.because vstage have a very low through angle, just clearing the net which i love it.As skippy pointed out...its true that i love the rebound effect of tenergy!thanks guys for your advice!",-1
