,id,thread_title,reply_split,classification,reply_sub,reply_words,entity,entity_locs,spin,speed,hardness,tackiness,weight,control,throw angle,durability,blocking,looping,throw,specific_aspects_cnt,g_comparative_word_begin_idx,g_comparative,g_comparative_words,comparative_word_begin_idx,comparative,comparative_words,comparative_aspects
7452,5f7121b6fda380972b4f8765,T05 vs MXP,"As stated, MX-P feels a bit firmer and creates a higher speed/spin ratio, though has a lower arc, which is better for driving the ball.",comparative,"As stated, Tibhar-Evolution-MX-P feels a bit firmer and creates a higher speed/spin ratio, though has a lower arc, which is better for driving the ball.","['As', 'stated', ',', 'Tibhar-Evolution-MX-P', 'feels', 'a', 'bit', 'firmer', 'and', 'creates', 'a', 'higher', 'speed/spin', 'ratio', ',', 'though', 'has', 'a', 'lower', 'arc', ',', 'which', 'is', 'better', 'for', 'driving', 'the', 'ball', '.']",['Tibhar-Evolution-MX-P'],[12],1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,"[87, 28, 107]","['less', 'greater', 'greater']","['low', 'firmer', 'better']","[45, 103, 66]","['greater', 'less', 'greater']","['firmer', ' lower', 'higher']","['hardness', 'throw angle', 'throw angle']"
7453,5f7121b6fda380972b4f8765,T05 vs MXP,"Tenergy may produce slightly more spin overall, but less speed.",comparative,"Butterfly-Tenergy may produce slightly more spin overall, but less speed.","['Butterfly-Tenergy', 'may', 'produce', 'slightly', 'more', 'spin', 'overall', ',', 'but', 'less', 'speed', '.']",['Butterfly-Tenergy'],[0],1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,"[52, 29]","['less', 'greater']","['less', 'more']",[39],['greater'],['more spin'],['spin']
7483,5f7121b6fda380972b4f8765,T05 vs MXP,   I have played with MX-P for nearly three years now and had the same journey you have had with T05 but in my case always going back to MX-P because of the crack sound and speed when hitting hard which you don't get from T05.,comparative,   I have played with Tibhar-Evolution-MX-P for nearly three years now and had the same journey you have had with Butterfly-Tenergy-05 but in my case always going back to Tibhar-Evolution-MX-P because of the crack sound and speed when hitting hard which you don't get from Butterfly-Tenergy-05.,"['I', 'have', 'played', 'with', 'Tibhar-Evolution-MX-P', 'for', 'nearly', 'three', 'years', 'now', 'and', 'had', 'the', 'same', 'journey', 'you', 'have', 'had', 'with', 'Butterfly-Tenergy-05', 'but', 'in', 'my', 'case', 'always', 'going', 'back', 'to', 'Tibhar-Evolution-MX-P', 'because', 'of', 'the', 'crack', 'sound', 'and', 'speed', 'when', 'hitting', 'hard', 'which', 'you', 'do', ""n't"", 'get', 'from', 'Butterfly-Tenergy-05', '.']","['Tibhar-Evolution-MX-P', 'Butterfly-Tenergy-05', 'Tibhar-Evolution-MX-P', 'Butterfly-Tenergy-05']","[19, 111, 168, 271]",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,[66],['equal'],['same'],[],[],[],[]
7484,5f7121b6fda380972b4f8765,T05 vs MXP,MX-P smashes a lot better than T05 for me and I also find passive blocking better due to the lower throw and higher speed which makes it an attacking block.,comparative,Tibhar-Evolution-MX-P smashes a lot better than Butterfly-Tenergy-05 for me and I also find passive blocking better due to the lower throw and higher speed which makes it an attacking block.,"['Tibhar-Evolution-MX-P', 'smashes', 'a', 'lot', 'better', 'than', 'Butterfly-Tenergy-05', 'for', 'me', 'and', 'I', 'also', 'find', 'passive', 'blocking', 'better', 'due', 'to', 'the', 'lower', 'throw', 'and', 'higher', 'speed', 'which', 'makes', 'it', 'an', 'attacking', 'block', '.']","['Tibhar-Evolution-MX-P', 'Butterfly-Tenergy-05']","[0, 48]",0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,"[93, 19]","['less', 'greater']","['low', 'better']","[126, 127, 143]","['less', 'less', 'greater']","[' lower', 'lower throw', 'higher']","['throw angle', 'throw angle', 'throw angle']"
7485,5f7121b6fda380972b4f8765,T05 vs MXP,"Out of all the rubbers I have EJ'd with in between, Gold Arc 8 47.5 had the closest feeling to playing with T05 by a long way.",comparative,"Out of all the rubbers I have EJ'd with in between, DHS-Gold-Arc-8 47.5 had the closest feeling to playing with Butterfly-Tenergy-05 by a long way.","['Out', 'of', 'all', 'the', 'rubbers', 'I', 'have', 'EJ', ""'d"", 'with', 'in', 'between', ',', 'DHS-Gold-Arc-8', '47.5', 'had', 'the', 'closest', 'feeling', 'to', 'playing', 'with', 'Butterfly-Tenergy-05', 'by', 'a', 'long', 'way', '.']","['DHS-Gold-Arc-8', 'Butterfly-Tenergy-05']","[54, 114]",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,[],[],[],[],[],[],[]
7489,5f7121b6fda380972b4f8765,T05 vs MXP,"   Mxp more power, catapultT05 more spin, control",comparative,"   Tibhar-Evolution-MX-P more power, catapultT05 more spin, control","['Tibhar-Evolution-MX-P', 'more', 'power', ',', 'catapultT05', 'more', 'spin', ',', 'control']",['Tibhar-Evolution-MX-P'],[0],1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,[7],['greater'],['more'],[49],['greater'],['more spin'],['spin']
7494,5f7121b6fda380972b4f8765,T05 vs MXP,MXP is heavier than T05,comparative,Tibhar-Evolution-MX-P is heavier than Butterfly-Tenergy-05,"['Tibhar-Evolution-MX-P', 'is', 'heavier', 'than', 'Butterfly-Tenergy-05']","['Tibhar-Evolution-MX-P', 'Butterfly-Tenergy-05']","[0, 38]",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,[],[],[],[25],['greater'],['heavier'],['weight']
7499,5f7121b6fda380972b4f8765,T05 vs MXP,"My experience is that I felt more spin from a new sheet of MX-P than T05, especially on opening loops, and definitely more speed.",comparative,"My experience is that I felt more spin from a new sheet of Tibhar-Evolution-MX-P than Butterfly-Tenergy-05, especially on opening loops, and definitely more speed.","['My', 'experience', 'is', 'that', 'I', 'felt', 'more', 'spin', 'from', 'a', 'new', 'sheet', 'of', 'Tibhar-Evolution-MX-P', 'than', 'Butterfly-Tenergy-05', ',', 'especially', 'on', 'opening', 'loops', ',', 'and', 'definitely', 'more', 'speed', '.']","['Tibhar-Evolution-MX-P', 'Butterfly-Tenergy-05']","[59, 86]",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,[29],['greater'],['more'],[29],['greater'],['more spin'],['spin']
7500,5f7121b6fda380972b4f8765,T05 vs MXP,"Catapult is higher for T05 in my case.I like MX-P more than T05 due to it's power/speed but I do understand now why T05 is loved by so many, it's quite longer lasting, it doesn't degrade in performance quickly, you get the same feeling no matter where you hit on the rubber and you can loop almost everything back on the table even when out of position, so it's a very safe and consistent rubber.Still I prefer MX-P and would have continued using it if it didn't degrade so quickly in performance and if it didn't shrink as much as it does.",comparative,"Catapult is higher for Butterfly-Tenergy-05 in my case.I like Tibhar-Evolution-MX-P more than Butterfly-Tenergy-05 due to it's power/speed but I do understand now why Butterfly-Tenergy-05 is loved by so many, it's quite longer lasting, it doesn't degrade in performance quickly, you get the same feeling no matter where you hit on the rubber and you can loop almost everything back on the table even when out of position, so it's a very safe and consistent rubber.Still I prefer Tibhar-Evolution-MX-P and would have continued using it if it didn't degrade so quickly in performance and if it didn't shrink as much as it does.","['Catapult', 'is', 'higher', 'for', 'Butterfly-Tenergy-05', 'in', 'my', 'case.I', 'like', 'Tibhar-Evolution-MX-P', 'more', 'than', 'Butterfly-Tenergy-05', 'due', 'to', 'it', ""'s"", 'power/speed', 'but', 'I', 'do', 'understand', 'now', 'why', 'Butterfly-Tenergy-05', 'is', 'loved', 'by', 'so', 'many', ',', 'it', ""'s"", 'quite', 'longer', 'lasting', ',', 'it', 'does', ""n't"", 'degrade', 'in', 'performance', 'quickly', ',', 'you', 'get', 'the', 'same', 'feeling', 'no', 'matter', 'where', 'you', 'hit', 'on', 'the', 'rubber', 'and', 'you', 'can', 'loop', 'almost', 'everything', 'back', 'on', 'the', 'table', 'even', 'when', 'out', 'of', 'position', ',', 'so', 'it', ""'s"", 'a', 'very', 'safe', 'and', 'consistent', 'rubber.Still', 'I', 'prefer', 'Tibhar-Evolution-MX-P', 'and', 'would', 'have', 'continued', 'using', 'it', 'if', 'it', 'did', ""n't"", 'degrade', 'so', 'quickly', 'in', 'performance', 'and', 'if', 'it', 'did', ""n't"", 'shrink', 'as', 'much', 'as', 'it', 'does', '.']","['Butterfly-Tenergy-05', 'Tibhar-Evolution-MX-P', 'Butterfly-Tenergy-05', 'Butterfly-Tenergy-05', 'Tibhar-Evolution-MX-P']","[23, 62, 94, 168, 487]",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[404, 50, 223]","['greater', 'greater', 'equal']","['prefer', 'more', 'same']",[12],['greater'],['higher'],['throw angle']
7518,5f7121b6fda380972b4f8765,T05 vs MXP,   I think overall T05 is the best forehand rubber (all pros use it except Chinese).,comparative,   I think overall Butterfly-Tenergy-05 is the best forehand rubber (all Stiga-DNA-Pro-S use it except Chinese).,"['I', 'think', 'overall', 'Butterfly-Tenergy-05', 'is', 'the', 'best', 'forehand', 'rubber', '(', 'all', 'Stiga-DNA-Pro-S', 'use', 'it', 'except', 'Chinese', ')', '.']","['Butterfly-Tenergy-05', 'Stiga-DNA-Pro-S']","[16, 71]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[30],['greater'],['best'],[],[],[],[]
7520,5f7121b6fda380972b4f8765,T05 vs MXP,"It also will not shrink like MXP which comes factory boosted, where as T05 is not.",comparative,"It also will not shrink like Tibhar-Evolution-MX-P which comes factory boosted, where as Butterfly-Tenergy-05 is not.","['It', 'also', 'will', 'not', 'shrink', 'like', 'Tibhar-Evolution-MX-P', 'which', 'comes', 'factory', 'boosted', ',', 'where', 'as', 'Butterfly-Tenergy-05', 'is', 'not', '.']","['Tibhar-Evolution-MX-P', 'Butterfly-Tenergy-05']","[29, 90]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[]
7521,5f7121b6fda380972b4f8765,T05 vs MXP,"After all MXP was made to be similar to T05, but I do not think it is...",comparative,"After all Tibhar-Evolution-MX-P was made to be similar to Butterfly-Tenergy-05, but I do not think it is...","['After', 'all', 'Tibhar-Evolution-MX-P', 'was', 'made', 'to', 'be', 'similar', 'to', 'Butterfly-Tenergy-05', ',', 'but', 'I', 'do', 'not', 'think', 'it', 'is', '...']","['Tibhar-Evolution-MX-P', 'Butterfly-Tenergy-05']","[10, 58]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[29],['equal'],['similar'],[],[],[],[]
7522,5f7121b6fda380972b4f8765,T05 vs MXP,"I like T05 way better, spin, speed and arc angle wise.",comparative,"I like Butterfly-Tenergy-05 way better, spin, speed and arc angle wise.","['I', 'like', 'Butterfly-Tenergy-05', 'way', 'better', ',', 'spin', ',', 'speed', 'and', 'arc', 'angle', 'wise', '.']",['Butterfly-Tenergy-05'],[7],1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,[15],['greater'],['better'],[],[],[],[]
7530,5f7121b6fda380972b4f8765,T05 vs MXP,"Aurus Prime has different feeling due to very thin and not as grippy topsheet as MX-P, which I like, because I don't brush a lot, and generate spin and pace mostly with sponge.AP in 2.1 is fast (not as fast as MX-P, IMO) and it gives me more than enough oomph when I need it.",comparative,"Tibhar-Aurus-Prime has different feeling due to very thin and not as grippy topsheet as Tibhar-Evolution-MX-P, which I like, because I don't brush a lot, and generate spin and pace mostly with sponge.AP in 2.1 is fast (not as fast as Tibhar-Evolution-MX-P, IMO) and it gives me more than enough oomph when I need it.","['Tibhar-Aurus-Prime', 'has', 'different', 'feeling', 'due', 'to', 'very', 'thin', 'and', 'not', 'as', 'grippy', 'topsheet', 'as', 'Tibhar-Evolution-MX-P', ',', 'which', 'I', 'like', ',', 'because', 'I', 'do', ""n't"", 'brush', 'a', 'lot', ',', 'and', 'generate', 'spin', 'and', 'pace', 'mostly', 'with', 'sponge.AP', 'in', '2.1', 'is', 'fast', '(', 'not', 'as', 'fast', 'as', 'Tibhar-Evolution-MX-P', ',', 'IMO', ')', 'and', 'it', 'gives', 'me', 'more', 'than', 'enough', 'oomph', 'when', 'I', 'need', 'it', '.']","['Tibhar-Aurus-Prime', 'Tibhar-Evolution-MX-P', 'Tibhar-Evolution-MX-P']","[0, 88, 239]",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,"[55, 237]","['less', 'greater']","['not as', 'more']","[219, 223, 62]","['less', 'equal', 'less']","['not as fast', 'as fast as', 'not as grip']","['speed', 'speed', 'tackiness']"
7531,5f7121b6fda380972b4f8765,T05 vs MXP,"It is also very linear, which I like, because it makes it very controllable in the short game ... plus, I'm a fan of linear rubbers in general - I play with Nexy Karis M on BH.Too me, AP has medium-firm feel, and it feels softer than MX-P, and softer than its sponge hardness would indicate - probably because of the thin topsheet.Also, I didn't notice any significant difference in AP's performance over time, which would indicate to me that it isn't factory boosted, but I might be wrong on that.",comparative,"It is also very linear, which I like, because it makes it very controllable in the short game ... plus, I'm a fan of linear rubbers in general - I play with Nexy Karis M on BH.Too me, AP has medium-firm feel, and it feels softer than Tibhar-Evolution-MX-P, and softer than its sponge hardness would indicate - probably because of the thin topsheet.Also, I didn't notice any significant difference in AP's performance over time, which would indicate to me that it isn't factory boosted, but I might be wrong on that.","['It', 'is', 'also', 'very', 'linear', ',', 'which', 'I', 'like', ',', 'because', 'it', 'makes', 'it', 'very', 'controllable', 'in', 'the', 'short', 'game', '...', 'plus', ',', 'I', ""'m"", 'a', 'fan', 'of', 'linear', 'rubbers', 'in', 'general', '-', 'I', 'play', 'with', 'Nexy', 'Karis', 'M', 'on', 'BH.Too', 'me', ',', 'AP', 'has', 'medium-firm', 'feel', ',', 'and', 'it', 'feels', 'softer', 'than', 'Tibhar-Evolution-MX-P', ',', 'and', 'softer', 'than', 'its', 'sponge', 'hardness', 'would', 'indicate', '-', 'probably', 'because', 'of', 'the', 'thin', 'topsheet.Also', ',', 'I', 'did', ""n't"", 'notice', 'any', 'significant', 'difference', 'in', 'AP', ""'s"", 'performance', 'over', 'time', ',', 'which', 'would', 'indicate', 'to', 'me', 'that', 'it', 'is', ""n't"", 'factory', 'boosted', ',', 'but', 'I', 'might', 'be', 'wrong', 'on', 'that', '.']",['Tibhar-Evolution-MX-P'],[240],0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,[176],['less'],['too '],[222],['less'],['softer'],['hardness']
7541,5f7121b6fda380972b4f8765,T05 vs MXP,"I have to say, blocking and fishing on forehand from distance works for me much better with MX-P than anything else too because the speed it goes back makes some of the blocks semi-offensive.",comparative,"I have to say, blocking and fishing on forehand from distance works for me much better with Tibhar-Evolution-MX-P than anything else too because the speed it goes back makes some of the blocks semi-offensive.","['I', 'have', 'to', 'say', ',', 'blocking', 'and', 'fishing', 'on', 'forehand', 'from', 'distance', 'works', 'for', 'me', 'much', 'better', 'with', 'Tibhar-Evolution-MX-P', 'than', 'anything', 'else', 'too', 'because', 'the', 'speed', 'it', 'goes', 'back', 'makes', 'some', 'of', 'the', 'blocks', 'semi-offensive', '.']",['Tibhar-Evolution-MX-P'],[93],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[116, 80]","['less', 'greater']","['too ', 'better']",[],[],[],[]
7542,5f7121b6fda380972b4f8765,T05 vs MXP,The other shot I can play much better with MX-P than other rubbers is counter smashing a slow spinny loop right off the bounce.,comparative,The other shot I can play much better with Tibhar-Evolution-MX-P than other rubbers is counter smashing a slow spinny loop right off the bounce.,"['The', 'other', 'shot', 'I', 'can', 'play', 'much', 'better', 'with', 'Tibhar-Evolution-MX-P', 'than', 'other', 'rubbers', 'is', 'counter', 'smashing', 'a', 'slow', 'spinny', 'loop', 'right', 'off', 'the', 'bounce', '.']",['Tibhar-Evolution-MX-P'],[43],1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,"[90, 94, 31]","['less', 'greater', 'greater']","['low', 'spinny', 'better']",[106],['less'],['slow'],['speed']
7566,5f7121b6fda380972b4f8765,T05 vs MXP,"!If I had to choose between an unlimited supply of MX-P vs T05, I would choose MX-P. For my game, MX-P used to be the better rubber in the first 20 h of its lifetime.",comparative,"!If I had to choose between an unlimited supply of Tibhar-Evolution-MX-P vs Butterfly-Tenergy-05, I would choose Tibhar-Evolution-MX-P. For my game, Tibhar-Evolution-MX-P used to be the better rubber in the first 20 h of its lifetime.","['!', 'If', 'I', 'had', 'to', 'choose', 'between', 'an', 'unlimited', 'supply', 'of', 'Tibhar-Evolution-MX-P', 'vs', 'Butterfly-Tenergy-05', ',', 'I', 'would', 'choose', 'Tibhar-Evolution-MX-P.', 'For', 'my', 'game', ',', 'Tibhar-Evolution-MX-P', 'used', 'to', 'be', 'the', 'better', 'rubber', 'in', 'the', 'first', '20', 'h', 'of', 'its', 'lifetime', '.']","['Tibhar-Evolution-MX-P', 'Butterfly-Tenergy-05', 'Tibhar-Evolution-MX-P']","[52, 77, 152]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[118],['greater'],['better'],[],[],[],[]
7567,5f7121b6fda380972b4f8765,T05 vs MXP,"As has been mentioned before, the drop-off in performance is much sharper with MX-P, and T05 is the 'better' rubber after ~25 h, and T05 certainly maintains adequate (but not phenomenal) performance for much longer.",comparative,"As has been mentioned before, the drop-off in performance is much sharper with Tibhar-Evolution-MX-P, and Butterfly-Tenergy-05 is the 'better' rubber after ~Butterfly-Tenergy-25 h, and Butterfly-Tenergy-05 certainly maintains adequate (but not phenomenal) performance for much longer.","['As', 'has', 'been', 'mentioned', 'before', ',', 'the', 'drop-off', 'in', 'performance', 'is', 'much', 'sharper', 'with', 'Tibhar-Evolution-MX-P', ',', 'and', 'Butterfly-Tenergy-05', 'is', 'the', ""'better"", ""'"", 'rubber', 'after', '~Butterfly-Tenergy-25', 'h', ',', 'and', 'Butterfly-Tenergy-05', 'certainly', 'maintains', 'adequate', '(', 'but', 'not', 'phenomenal', ')', 'performance', 'for', 'much', 'longer', '.']","['Tibhar-Evolution-MX-P', 'Butterfly-Tenergy-05', 'Butterfly-Tenergy-05']","[80, 108, 189]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[101],['greater'],['better'],[],[],[],[]
7576,5f7121b6fda380972b4f8765,T05 vs MXP,"I would choose the mx-p if I get an unlimited supply of it too haha, just love the overall feel and topsheet grab as opposed to t05.",comparative,"I would choose the Tibhar-Evolution-MX-P if I get an unlimited supply of it too haha, just love the overall feel and topsheet grab as opposed to Butterfly-Tenergy-05.","['I', 'would', 'choose', 'the', 'Tibhar-Evolution-MX-P', 'if', 'I', 'get', 'an', 'unlimited', 'supply', 'of', 'it', 'too', 'haha', ',', 'just', 'love', 'the', 'overall', 'feel', 'and', 'topsheet', 'grab', 'as', 'opposed', 'to', 'Butterfly-Tenergy-05', '.']","['Tibhar-Evolution-MX-P', 'Butterfly-Tenergy-05']","[19, 146]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[59],['less'],['too '],[],[],[],[]
7585,5f7121b6fda380972b4f8765,T05 vs MXP,"   Aurus Prime has a much different feeling (soaks more) than MXP, and it jsd similar/less speed and is more durable, esp the topsheet imo.Good stuff",comparative,"   Tibhar-Aurus-Prime has a much different feeling (soaks more) than Tibhar-Evolution-MX-P, and it jsd similar/less speed and is more durable, esp the topsheet imo.Good stuff","['Tibhar-Aurus-Prime', 'has', 'a', 'much', 'different', 'feeling', '(', 'soaks', 'more', ')', 'than', 'Tibhar-Evolution-MX-P', ',', 'and', 'it', 'jsd', 'similar/less', 'speed', 'and', 'is', 'more', 'durable', ',', 'esp', 'the', 'topsheet', 'imo.Good', 'stuff']","['Tibhar-Aurus-Prime', 'Tibhar-Evolution-MX-P']","[0, 68]",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,"[86, 51, 78]","['less', 'greater', 'equal']","['less', 'more', 'similar']",[129],['greater'],['more durable'],['durability']
7587,5f7121b6fda380972b4f8765,T05 vs MXP,"It definitely shrinks, a bit lesser than mx-p, but every new gen rubber including the aurus prime /select, rasansters, hype kr and bluestorm definitely do shrink.",comparative,"It definitely shrinks, a bit lesser than Tibhar-Evolution-MX-P, but every new gen rubber including the Tibhar-Aurus-Prime /select, rasansters, hype kr and bluestorm definitely do shrink.","['It', 'definitely', 'shrinks', ',', 'a', 'bit', 'lesser', 'than', 'Tibhar-Evolution-MX-P', ',', 'but', 'every', 'new', 'gen', 'rubber', 'including', 'the', 'Tibhar-Aurus-Prime', '/select', ',', 'rasansters', ',', 'hype', 'kr', 'and', 'bluestorm', 'definitely', 'do', 'shrink', '.']","['Tibhar-Evolution-MX-P', 'Tibhar-Aurus-Prime']","[42, 105]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[29],['less'],['less'],[],[],[],[]
7588,5f7121b6fda380972b4f8765,T05 vs MXP,"Dint really notice any huge degradation in speed or spin, on the other hand I found that the rubber plays/feels better the longer ive used it.Aurus prime is pretty bouncy, maybe a bit more than mx-p at certain strokes, so if you find max mx-p tough to use, don't get max aurus prime either.",comparative,"Dint really notice any huge degradation in speed or spin, on the other hand I found that the rubber plays/feels better the longer ive used it.Tibhar-Aurus-Prime is pretty bouncy, maybe a bit more than Tibhar-Evolution-MX-P at certain strokes, so if you find max Tibhar-Evolution-MX-P tough to use, don't get max Tibhar-Aurus-Prime either.","['Dint', 'really', 'notice', 'any', 'huge', 'degradation', 'in', 'speed', 'or', 'spin', ',', 'on', 'the', 'other', 'hand', 'I', 'found', 'that', 'the', 'rubber', 'plays/feels', 'better', 'the', 'longer', 'ive', 'used', 'it.Tibhar-Aurus-Prime', 'is', 'pretty', 'bouncy', ',', 'maybe', 'a', 'bit', 'more', 'than', 'Tibhar-Evolution-MX-P', 'at', 'certain', 'strokes', ',', 'so', 'if', 'you', 'find', 'max', 'Tibhar-Evolution-MX-P', 'tough', 'to', 'use', ',', 'do', ""n't"", 'get', 'max', 'Tibhar-Aurus-Prime', 'either', '.']","['Tibhar-Evolution-MX-P', 'Tibhar-Evolution-MX-P', 'Tibhar-Aurus-Prime']","[203, 265, 317]",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,"[112, 184]","['greater', 'greater']","['better', 'more']",[],[],[],[]
